Words,Frequency
'Highlights\xe2\x80\xa2Shrimp,1
worked,1
receptive,1
37.0,1
averaged,2
variously,1
'Shahida',1
transitional,2
particularly,17
approach.',1
cope,1
northern,4
based,23
shops,2
23,1
chains,2
manifests,1
Fish,2
catalyst,1
reptiles,1
https://www.sciencedirect.com/science/article/pii/B9780123821744000021,1
"centers,",1
gradients,1
Himalayas',1
efficiency,2
representativeness,1
enforce,2
"d\xe2\x80\x99obstacles,",1
serrulata,1
"sanctuary,",1
fewer,3
sustainably.,1
sources,11
sections.,1
affecting,8
states.,2
Sequencing,1
WTP,4
"blood,",2
contiguous,1
"tobit,",1
plants.,1
Also,1
organizations.,1
recognized.',1
positive,9
danger,3
electrophoresis,1
zone,7
web.,2
dolphins,9
'A.J.T.',1
p\xc3\xa8lerinages,1
"regulations,",1
spermatozoal,2
one-dimensional,1
thousand,2
"ICs,",2
processes.,1
(leading,1
enzyme-immmunoassay,1
populations\xe2\x80\x94increased,1
"ocean\xe2\x80\x99,",1
gene-specific,1
"""Highlights\xe2\xbf\xa2The",1
widespread,3
"Namkhana,",1
(2.9\xc2\xa0\xc2\xb1\xc2\xa00.2\xc2\xa0days),1
characterize,3
one-third,1
regionally-based,1
'Plant,1
promotion,3
consequently,1
defining,2
vehicle,1
assay,12
noninvasive,1
least,12
POPs,1
(BMLR)\xe2\x80\x9d,1
spectrometry,2
Seidensticker,1
ECFP,1
"Badis,",2
VEGF,6
Initiation,1
ecotoxicological,1
Parasan,1
\xe2\x80\x98transport,1
endothelial,2
realm,1
"King,",1
conservation',1
future;,1
colonisation,1
"mammals,",1
penalty.,1
'Individualization,1
(40\xe2\x80\x9390,1
centenary,3
T,1
metallics,1
remarkable,1
implications,11
'R.Uma',1
animal,25
https://www.sciencedirect.com/science/article/pii/S1872497314001379,1
linked,3
humandays,1
concluded,4
actors,1
single,5
intervention.,1
parks.,2
dimension,3
system-level,1
Strenuous,1
Violence,1
"Malaysia,",1
China.\xe2\x80\xa2Habitat,1
semen,8
N.,3
nesting,1
stored,1
follow-up,1
enforced.\xe2\x80\xa2These,1
5,5
10\xe2\x88\x925.,1
"topography,",1
comprehensive,9
neglect,1
general,11
disparities,1
course,2
doubt,1
vertebrate,1
agriculture,2
limited.,3
imperiled,1
allow,1
functions,2
accommodate,1
'Rahul,1
hybrid,2
felids:,3
'AbstractObjectiveTo,1
https://www.sciencedirect.com/science/article/pii/S2214629618303542,1
irresponsible,1
consequent,2
contrasting,1
efficacious,2
reviewing,2
constitute,4
vegetational,3
flaming,1
1972,1
Mr.,1
"crab,",1
close,6
Hong,1
"needed,",2
scanty.,1
https://www.sciencedirect.com/science/article/pii/S135917891300027X,1
Rabies,2
improvements,1
"animal,",1
relate,4
accidentally.,1
Contemporary,1
Evidences,1
earlier,2
confronted,2
ornamental,1
'Perspectives,1
collateral,1
stemming,2
"lengths,",1
dependency,3
"Ailuridae,",1
occurrence,7
numbers,11
profuse,1
2008,1
gels,1
basin).,1
time,13
buddhism,1
diversity,24
biotopes,1
21st,1
Efforts,1
timbers.AbstractThe,1
reefs.,1
HRM,1
Official,1
motivational,1
Sundarban.\xe2\x80\xa2Biofilm,1
LISS-III,1
ticks,9
https://www.sciencedirect.com/science/article/pii/S0044848607001913,1
prolonged,1
seed,2
REDD+,1
Vietnam.\xe2\x80\xa2Poaching,1
novocati,1
Introduction',2
quality,7
Australia',1
anthropogenic,9
comparative,4
native,5
'Effect,2
zebras,1
'K.M.',1
world.,6
detected,10
value,22
pregnant,1
saltmarsh,1
marine,43
disruption,1
"Pakistan,",1
"space,",1
"PCR-based,",1
editors.,1
vulnerable,8
\xe2\x80\x9csubtle,1
development:,1
fulgens):,1
Machli.\xe2\x80\xa2Uncover,1
effective.\xe2\x80\xa2Key,1
"planning,",1
educators',1
"ecology\xe2\x80\x94namely,",1
SDS-PAGE,1
"presentation,",1
populations',1
domestic.,1
0.1,1
Estuarine,1
'Cristina',1
nursing,1
'6.04,1
'APPENDIX,1
import,1
observes,1
risk,17
https://www.sciencedirect.com/science/article/pii/S2405939017300151,1
harvest,2
forestry.,1
state-pressure-response,1
source,10
"km,",1
need,19
shows,14
theory.',1
"community,",1
contribute,3
'The,8
objective,1
acceptance.,1
acid-,1
actuelle,1
DNA,26
protects,1
raising,3
Ailurus,2
variance,1
trade-offs,2
animal's,1
inundated,1
leopard,8
Park.,1
"vulnerability),",1
"snakes,",1
Akkulam-Veli,1
106,1
in-depth,2
coelacanth,1
'Biology,1
"F146,",1
response,6
"size,",7
"Sylhet,",1
tradeoff,1
converted,1
B,1
'Highlights\xe2\x80\xa2Site,1
heterogeneous,7
Hoareosporidium,1
reservoirs,2
co-existence,2
simply,1
flow.,2
"findings,",1
discount,1
courts,1
Rajaji,1
great,5
gestation,2
"year,",3
later,1
glands,1
"Durinck,",1
histories,2
Monkey,1
home,4
SummaryThreats,1
Community,1
canadensis),1
'Highlights\xe2\x80\xa2Human-wildlife,1
implications.,1
'Xuemei',1
few,9
Aichi,1
"conflict,",1
study-policy,1
Spermatozoa',1
"Assam,",1
"algae,",1
reproducibility,1
OF,2
empathy,1
non-agricultural,1
discussed,4
fishes,10
populations,51
"facilities,",1
"behaviors,",2
SYSTEMS',1
wildlife.,2
infaunal,1
utmost,1
berezovskii),1
strategic,2
weights,4
"Finally,",5
altitude,1
optionsIs,1
second,5
would,20
Endangered,4
sector,2
ejaculate,2
https://www.sciencedirect.com/science/article/pii/S0025326X02004757,1
why,2
habitat.\xe2\x80\xa2Molecular,1
background,6
quarters,1
describing,1
"gene,",2
forms:,1
"Pleistocene,",1
diseases',1
2009,1
naturally,2
mechanisms,3
"Human,",1
density.\xe2\x80\xa2Using,1
predictive,1
elephants.,1
zone.,1
reduction,6
devoted,1
profession,1
https://www.sciencedirect.com/science/article/pii/S0251108883903236,1
estrus,2
mountain,1
"Taiwan,",1
"dorsally,",1
"Thirdly,",1
taken,6
"seaweeds,",1
2014,1
judicial,3
serological,1
September,1
resolve,2
searches,1
5\xc2\xa0days.\xe2\x80\xa289%,1
Swertia,10
8.5\xc2\xa0\xc2\xb1\xc2\xa00.7\xc2\xa0\xce\xbcg/g,1
describes,4
"rooted,",1
determine,12
"methods,",5
'Ralf',2
leakages.,1
serotypes,2
TLC,2
'Highlights\xe2\x80\xa2First,1
(1669.9\xc2\xa0\xc2\xb1\xc2\xa083.5\xc2\xa0ng/g,1
"image""",2
https://www.sciencedirect.com/science/article/pii/S0261517700000595,1
taxa.',1
"laboratory,",1
ELISA,1
simultaneous,1
econometric,2
totally,1
coluber,1
collectively,2
catus),1
plan,3
\xe2\x80\x98good,1
final,2
0.4%,1
Cymodocea,1
sums,1
(1998.,1
dependent,4
trophic,3
females\xe2\x98\x86',1
"managed,",1
discounted,1
Catalina,1
https://www.sciencedirect.com/science/article/pii/S0378874116314684,1
Allocate,1
(and,1
phenomenon,1
176.52\xc2\xa0km2,1
recommend,3
thrive,2
Disrupters,1
37,2
body,4
"them,",1
(RT-PCR),1
infected.\xe2\x80\xa2Close,1
leo,3
imposition,1
salinity,10
Asiatic,7
values.,1
subsurface,1
interests.\xe2\x80\xa2Aid,1
reserves.\xe2\x80\xa2Reserves,1
project.,1
potential\xe2\x80\x94in,2
bas\xc3\xa9s,1
local,28
speciation,5
"calamities,",1
bitten,1
insults,1
coatis.,1
man;,1
flag,1
unit,1
seasonality;,1
"1:50,000",1
homes.,1
Others,1
33,1
capacities,2
raw,2
"biographies,",1
propose,2
Suavalle,1
morality,1
stakeholder,1
providing,7
thick,1
strain,1
"Press/BNHS),",3
"""Protected",1
harness,1
regression,3
(2017)\xe2\x80\x94so,1
3.3,1
extract.,2
populations;,1
prediction,2
offered,1
incorporation.,1
"soils,",1
"systems,",1
sub-unit,1
grounds,2
evaluating,3
division,2
'Local,1
"terms,",1
survival*',1
citing,1
buffer,8
internationally,1
debates,2
suspected,1
"""AbstractMangroves",1
(1990.,1
stability,2
attitude,4
allocating,1
"entrance,",1
tested.,1
"ancestry,",1
average,11
sub-tropical,2
'Wildlife,1
algae,1
critical,9
samples.,2
"poaching,",1
remaining,7
ideas,3
contaminant,3
holistic,1
14th,1
attitudes,3
surrounding,4
staffs,1
turtles.,1
show,10
relative,5
attractive,1
paucity,1
devises,1
alleviation,1
simple:,1
Swamps,1
Terai:,1
55,1
hostility,1
predecline,1
four,15
fuels,1
'Md.,2
estimates,4
https://www.sciencedirect.com/science/article/pii/S0379073804004220,1
tiger\xe2\x80\x93human,1
median,1
wild.,5
across,23
Leopard,1
seahorses,1
subtropical,1
https://www.sciencedirect.com/science/article/pii/S0045653508009892,1
sex,7
273\xe2\x80\x93311',1
gonadal,2
"migrations,",1
(AAC),1
ranging,1
lobby,1
"Specifically,",1
"trunks,",1
haplotype,1
class.,1
knowing,1
goals.,2
synthetic,1
full,3
Sonneratia,1
'J.R.',1
evaluated,8
coal-fired,1
biodiversity,27
spread,2
utilization,1
"slope,",1
further.,1
E,3
0.82.,1
fuel,5
0\xc2\xb76,1
indirect,2
"caring,",1
So,1
Kumar',4
"admixture,",1
wisdom,1
results.,2
belies,1
"walks,",1
scholarship,2
essay,1
Primates,1
"households,wage",1
generates,2
species.Many,1
vital,1
https://www.sciencedirect.com/science/article/pii/S221204161630345X,1
"activities,",6
(b),1
"implementation,",1
zoos.,1
Hunting,1
fish,18
similarity).,1
Fisheries',1
essential,9
story,1
26,4
tributary.,1
herd,1
(SC),2
requests,1
them,10
water,32
challenge,4
restoring,1
perhaps,1
love,1
tourist,1
explore,1
"2000,",3
differential,1
problems.',1
(35%),1
five,12
protected,39
terrorisme,1
canis,3
Genetic,2
geography,1
Ceruminous,1
emerged,1
panmictic,1
dangerous,1
species\xe2\x80\x99,1
(HRM),1
achieved.,1
1970s',1
working,2
preparation,2
(>2.5,1
Successes,1
diet,1
2005.,1
75.6,1
reflective,1
histories.,1
Infestations,1
migration,2
"42,000/year.\xe2\x80\xa2Increasing",1
enrich,1
"justice,",1
"genus,",2
pollution,2
Tsushima,1
"industry,",2
subspecies).,1
pathogen,1
tip,1
launch,1
\xe2\x80\x9ccooperative\xe2\x80\x9d,1
prey,29
welfare.\xe2\x80\xa2Contrary,1
hormone,2
characterized,6
Monitor,2
aid,9
role.,1
analyzed.,1
aggregate,1
S.M.G.',1
craniodental,1
"fees,",1
policy.,2
provisions,1
pathogens.,4
gear,2
K.',4
mountainous,2
relevanceThe,1
"processing,",1
vegetarian,1
296.07,1
forest-dependent,1
farm,2
African,8
emerge,1
inability,2
"molecules,",2
arise,1
hunt,4
"utility,",1
Cryobiology,1
'Highlights\xe2\x80\xa2Activity,1
representing,2
occupational,2
encourages,1
guerre,1
continued,1
'AbstractPhylogenies,1
thinking,1
interfaces.,1
Four,1
standing,6
morning,1
Protection,4
Donors,1
ivory,6
mangrove,64
Western-oriented,1
'C.E.',1
Cyt,1
Nepal',6
'AbstractMangroves,2
littoralis,1
Tanzania,1
tremendous,3
monitored,1
'RICHARD,1
"governance,",2
animals,53
pelts.,2
market.,1
relationship,6
protect,13
doesn\xe2\x80\x99t,1
ecosystems:,1
cave,1
"pathogens/parasites,",1
preferentially,1
protection.,1
6000\xc2\xa0km2,1
regulations;,1
Viverridae,2
RAG1,1
literatureabout,1
lose,1
higher-group,1
maritime,1
phylogeny,6
"Fca391,",1
chinensis,3
Strong,1
parallels,1
realistic,1
daily,1
article,7
Management,2
"Consequences,",1
leave,1
mongooses,1
29.9,1
<,3
Laboratory,1
settings,1
categories,3
medically,1
Cumulative,1
Batagur,1
resulted,5
traits,4
"Service,",2
pedagogical,1
found,30
malicious,1
"Park,",7
https://www.sciencedirect.com/science/article/pii/B978012812160300009X,1
doing,1
heavy,5
"decade,",2
immediately,2
"Petuaghat,",1
port,5
correlations,1
upstream,2
'L.A.',1
firmly,1
unprecedented,2
release,1
Burma,2
primarily,6
soon,3
clearing,1
generated,4
Mexico,1
motivations,1
47,1
aside,2
scaled-up,1
"anaesthesia,",1
Owston\xe2\x80\x99s,1
meaningful,1
d.f.,2
transnational,3
database,1
improvement:,1
Sightings,1
mangals.,2
"Pliocene,",1
individualize,2
presented.,3
Rann,1
selection,5
access,22
20),1
distemper,5
483,1
perspective.,2
excellent,2
owner,1
children,4
gain,1
Phylogeography',1
Simulation,1
core,10
'Indian,1
Perciformes),1
might,6
Behaviours,1
education',2
cell,10
established,7
size,15
le,6
engagement,2
Conventional,1
'Yan,1
'Madhusmita',3
https://www.sciencedirect.com/science/article/pii/0006320778900356,1
lupus,1
000,4
"infections,",1
humanity.,1
Tourism,1
one,37
Donor,1
presents,9
'David',2
"communication,",1
"percent,",1
"marsupials,",1
https://www.sciencedirect.com/science/article/pii/0006320793901935,1
reflected,1
Sousa),1
potential,33
terrain,1
hunt:,1
minimize,2
Koshi,2
insiders\xe2\x80\x9d,1
constructing,1
mangroves.Habitat,1
vesicular,1
collate,1
single-copy,1
contemporary,3
Kanchanpur,1
adequate,3
Densitometric,1
Koyana,1
Snakes',1
damaged.These,1
"beds,",1
effect,17
landscape:,1
90%,1
En,1
majestic,2
"reptiles,",3
\xe2\x80\x9cpatiency\xe2\x80\x9d,1
"terminology,",1
instrumental,2
Threaten,1
Integrated,1
ultrastructurally.,1
agency,6
cortisol,6
findings:,1
conducted,7
issue,2
Advances,2
Saifur',1
culling,1
"cultures,",1
area.,4
"List,",2
cycles,4
somersaults.,1
declaration,1
m,2
stable,1
cause,8
numerical,1
"tides,",1
Ecological,1
https://www.sciencedirect.com/science/article/pii/S2211973615000185,1
"index,",2
problem:,1
fibroblasts,1
period.,4
adopted,3
recognizes,1
better,8
saber-toothed,1
"explored,",2
strains,4
"2015,",1
argue,4
bones,3
conceptualize,1
west,3
area,22
deploying,1
Dario,1
Etiology,1
routes,2
manage,2
3.2\xe2\x80\x935.3),1
fertility,1
"""AbstractApplication",1
commerce?\xe2\x98\x86',1
distributing,1
cycle,3
destruction,8
Far,2
Little,2
annamiticus,1
rights\xe2\x80\x99:,1
prowess,1
metabolites,2
outcome.',1
bite,1
activity.,1
district,2
optimum,1
feminist,2
schemes,1
realized,1
https://www.sciencedirect.com/science/article/pii/B9780080197944500095,1
"east,",1
alarming,1
wellbeing,1
'AbstractWe,2
health,11
unrestricted,1
reservoir,1
revenue,8
population,53
exhaustive,1
fisheries.,2
financial,3
Fins,1
"pH,",1
Trees,2
spend,1
comparing,2
gradients.AbstractLandscapes,1
"estimates,",1
labelling.,1
"Draught,",1
7%,1
life-threatening,1
hatchery,2
100\xc2\xa0ha,1
liminal,1
"orders,",2
begins,3
bloods,1
peak,2
perpetrators,1
"days,",1
'Anju',1
adapted,6
'Olutolani',1
Asia',1
mangroves.\xe2\x80\xa2Total,1
content,4
"continue,",1
"loss,",5
degradation.,2
protective,1
https://www.sciencedirect.com/science/article/pii/0006320790900876,1
19th,1
'Dipankar',1
'A.N.',1
"biodiversity,",5
report,10
'Munda,2
'UpfrontSunderbans,1
toxic,6
"nature,",1
"Maharashtra,",1
ungulates,2
forests,18
\xe2\x80\x98triage\xe2\x80\x99,1
ovarian,4
"phase,",1
"membrane,",1
debate,1
Conservationists,2
'Madhumita',1
delta,2
Tiger,29
support,17
"(estrogens,",1
"""ANALYSISThe",1
'Comment,1
29,5
fecal,10
used.\xe2\x80\xa2Weak,1
crime);,1
operations.\xe2\x80\xa2The,1
flora,3
Parliament,1
https://www.sciencedirect.com/science/article/pii/S0048969705008600,1
antivenom,1
breed,1
transferred,2
United,4
'G.D.S.',1
micro-level,3
rehabilitation,1
"finally,",1
socioecological,4
USAID\xe2\x80\x99s,1
(International,1
(Cambay),1
timber,1
"elevation,",1
degree,6
"chapters,",1
Bardia,3
"Odisha,",1
T),1
highlighting,3
indented,1
embryo,2
afterwards.',1
tectonic,2
https://www.sciencedirect.com/science/article/pii/B9781933762128500118,1
contributor,1
"protozoa,\xe2\x80\x9d",1
'Conservation,2
existence,2
presenting,1
sand/silt,1
difference,3
binding,2
subspecies\xe2\x80\x99s,1
D.',2
https://www.sciencedirect.com/science/article/pii/B0080448542021118,1
"patterns,",2
China',1
habitats.\xe2\x80\xa2The,1
spreading,2
threatened,20
nm.,1
cultivated,1
seizure-like,1
merely,1
trade.,1
income,8
(commercially,1
12.2,1
commit,1
India.Graphical,1
causes,10
networks,3
Reserve',1
ISFG,1
ecoregion,1
sont,1
occupied,2
stalking,4
Addressing,1
"form,",1
'5,2
ongoing,1
structure.,1
'Krishna,1
"Financial,",1
successfully,4
Statistical,1
\xe2\x80\x98blue,1
Zoo).,1
"Russia,",1
suffering,1
'Alexandre,1
defines,1
reportedly,1
governance.,1
select,1
Flow,1
109,1
characterised,4
"Shankarpur,",1
rise.',1
'Philip',1
innate,1
judging,1
Low,2
amplification,7
"overfishing,",1
administration,1
foothills,1
au,2
"vertebrates,",3
solely,1
m.,1
40.4,1
Modeling,1
"plant,",1
Seven,2
rapidly,1
(3),7
recovering,2
priority-ranking,1
dog.,1
"tourism,",3
buyer-driven,2
"Largely,",1
2\xc2\xa0years,1
means.',1
stages,4
weakened,1
cylindrica,2
"Herpestidae,",1
doors,1
family.,1
grow,1
sandy,2
"1431,",1
micrantha,2
hope,2
CPA,1
'AbstractMost,1
"genome,",1
crops.,2
Indo-West-Pacific,1
Bubalus,2
GIS,2
demonstrated,5
consecutively;,1
"China,",4
construction,2
guest,1
"management.""",1
Andaman,2
bagda,1
"statistics,",1
mortality.,1
Pacific,3
smuggling.,1
uncertainty.,1
Fresh,1
whereas,3
conservative,2
excitatory,1
slightly,3
emphasised,1
causes',1
circulated,1
petroleum,1
'Technical,1
'Highlights\xe2\x80\xa218,1
"needs,",1
43\xe2\x80\xb3,1
ideal,3
'Domenico',1
"endangered,",1
proof,4
proteome,2
interpret,1
https://www.sciencedirect.com/science/article/pii/S0168159112003590,1
safeguard,2
downstream,1
creating,1
cheetah,2
TMJ,7
reemergence,1
coatis,2
logistic,1
AUC\xc2\xa0>\xc2\xa00.99.,1
https://www.sciencedirect.com/science/article/pii/S0168159115003214,1
actual,1
Remote,1
extraction,5
Hammondia\xe2\x80\x93Neospora-like,1
processed,1
reefs,2
priority,4
NPVs,2
"Felidae,",1
parks,2
Differences,1
"scenario,",1
incentives,2
supportive,1
drooping,1
richer,1
postmodern,1
room,1
analysis',1
croissance,1
evidence,19
poldered,1
felidae,1
warrant,2
bald,1
systems.,3
road,2
acquittal,1
(0.95%),2
Concerns,1
"forests,",2
gradients),1
recorded.ResultsA,1
26.5%,1
gross,1
cub,1
bone\xe2\x80\x9d,2
animal\xe2\x80\x99s,5
climatic,4
confirms,2
under,15
units,1
"bacteria,",1
challenge:,1
poor,8
Thirteen,2
"goats,",1
carnivores,4
cryoprotective,1
"Europe,",1
"resource,",1
5.63,1
Felid,1
ponds,1
"population,",3
probable,4
d\xc3\xa9laiss\xc3\xa9,1
roots,10
opportunity,4
https://www.sciencedirect.com/science/article/pii/S0251108883911543,1
regulation,1
multi-drug,1
nature,12
design,3
wildlife,64
genera,6
https://www.sciencedirect.com/science/article/pii/S2352485517301755,1
"animals,",14
evident,2
(SMF),1
measure,6
fringe,2
patient.,1
riparian,4
indiscriminate,4
play,9
subfamily,1
deserving\xe2\x80\x99,1
yohimbine.,1
throughout,10
spermatozoa,5
practices.ResultsThe,1
"equity,",2
forage,1
far,5
'Jijuan',1
'Predicting,1
"wildlife,",4
0.25\xe2\x80\x930.27%,1
"movement,",1
"monsoon,",1
reliably,2
'Isolation,2
(44%),1
available.,1
0.15,1
felt,1
(32.3\xc2\xa0\xc2\xb1\xc2\xa03.0\xc2\xa0\xce\xbcg/g,1
1962,1
"texts,",1
Mycoplasma,4
barrier,2
https://www.sciencedirect.com/science/article/pii/S0160412012001730,1
display,1
3\xe2\x80\x934,1
"natural,",4
88.83,1
"Neospora,",2
nation,10
gear.,1
cats.,3
desires,1
"segments,",1
(Moschus,1
usual,1
"flourish.""",1
felis,3
"assemblages,",3
https://www.sciencedirect.com/science/article/pii/S0251108883903492,1
Park.\xe2\x80\xa2Visitors',1
reverse,2
wildlife-livestock-human,1
\xe2\x80\x98bottom-up\xe2\x80\x99,1
prepare,1
2016\xe2\x80\x932017,1
stock,7
\xe2\x80\x98forgotten,1
'Highlights\xe2\x80\xa2Forest,1
chirata.,1
future.,3
3.7\xe2\x80\x9311.8),1
lineage.',1
throughou,1
producing,1
exhilarating,1
predation,2
amplicon,2
cross-sectional,1
significantly,13
"clearance,",1
"confinement,",1
line,3
100,2
raise,3
trawling,1
(431KB)Download,1
Below,1
"N\xc3\xa9pal,",1
behaviours,1
together,3
17\xe2\x80\xaf\xc2\xb1\xe2\x80\xaf2,1
"procedures,",1
logit,1
sociocultural,1
"Woodcutter,",1
48,1
playing,1
exhibited,3
"29\xe2\x80\x9335,",1
training.,1
outlined,2
adventure,2
suited,3
Irrawaddy,1
skins,1
colubrid,4
services.,3
students,1
"10\xe2\x88\x927,",1
than,48
genetics.,1
Canadian,2
1121,1
societies.',1
reports,5
aquifers,1
academic,1
learned,3
sequences,8
stocking,1
education,4
accurate,2
exemplified,1
farmers.,1
conditions,4
sondaicus),1
frontline,1
"resilience,",1
provoked,1
non-farm,1
difficulty.',1
competitor,2
'DNA,1
"expensive,",1
human-animal,2
persisting,1
procured,1
"0\xc2\xb705,",2
"follicles,",1
effort,3
framework',2
'AbstractMangrove,1
turicensis\xe2\x80\x99.The,1
(i),2
visitor's,1
framework,25
Justice,1
foreign,5
"model,",2
situation-dependent,1
(cortisol),1
frequency,1
https://www.sciencedirect.com/science/article/pii/B9780081008539000300,1
soft,1
examined,4
Interests,1
(size,1
bio-geographical,1
"persistence,",1
'Bishnu,1
J.C.,3
determinant,4
naturels,1
practitioners,2
Sap,3
membrane,3
carbon.Increased,1
altaica)',1
intervention,2
verifiers,1
Himalayas:,1
meet,1
Chandoli,7
TAL.,3
flowering.,1
restocking,1
analyses,8
function.,2
modes,2
'A,4
"civet,",2
ship,1
crabs;,1
densely,1
Simultaneous,1
"aquaculture,",2
eyes,1
sumatrae),2
24.8\xc2\xa0prey,1
'Heather,1
"behaviours,",1
attempt,5
homology,1
introducing,1
aim,5
standard,5
"Physical,",1
\xe2\x80\x98Ca.,4
dogs,3
drift,2
societies.,1
regular,2
interrelationship,1
hyporheic,1
Adenocarcinoma,1
(Sousa,1
seeking,1
stressors,1
harm.',1
https://www.sciencedirect.com/science/article/pii/B9781483200514500072,1
commercial,7
(i.e.,2
asks,1
Diamond,1
"awareness,",1
Queensland,1
origin,3
"monitoring,",1
Institutional,1
assign,1
do,9
\xc3\xaatre,1
limitless.,1
half,3
decreased,2
arguing,1
"longicornis,",1
met.,1
quantitatively,2
precedence,1
(polyaromatic,1
forms.,1
Wildlife,17
activity,13
11.4\xc2\xa0kg/day,1
intentional.,2
Turmoil,1
1.5\xc2\xa0km,1
'Anne',1
Felis,1
'Guy',1
threat.,2
https://www.sciencedirect.com/science/article/pii/S1616504708000621,1
"administrative,",1
Indonesia,1
hostility.,1
disturbances,3
randomly,1
cultivable,1
composed,2
forms,3
optimal?,1
https://www.sciencedirect.com/science/article/pii/S1617138115000527,1
identified.,3
policy-makers,2
immobilization,2
totalled,1
tropics.,1
"phosphate,",2
proved,2
GenBank.,1
"Asian,",2
period,6
conservation.,7
polluted,1
embedded,1
numbers.,1
alleviating,1
"GIZ,",2
gradually,2
globally,3
applying,1
hatchery-produced,1
ultimately,3
"individuals,",2
coastline,4
collections,1
lacunas,1
Hardy\xe2\x80\x93Weinberg,1
legally,1
clarify,3
radiocollared,1
extreme,4
"years,",3
https://www.sciencedirect.com/science/article/pii/S0262407912626323,1
poisonings.,1
Fca441,1
neighbor,1
mutation,1
visit,1
pre-conditioning.,1
trait,1
"Singapore,",1
accessible,1
threatening,3
taxonomy,2
smallest,1
flow,5
314,2
"deforestation,",1
Provision,1
compliance,1
biomarker.,1
ailments.,2
exomorphology,1
felids',3
similarly,1
productive,3
funding,1
Arresting,1
investments,1
India.\xe2\x80\xa2Prioritizing,1
continuous,2
free,1
(40%),1
contaminants,7
discovery,2
investigate,2
driver,2
functioning,3
Mohanchandra',1
hurdles;,1
quantification,1
important,41
member,3
dodecyl,1
"crest,",1
2016\xe2\x80\x932017.,1
guiding,1
Rodrigues',1
Mitigating,1
"1\xc2\xa0day,",1
intrusion,4
attributes,5
behind,4
Bites,1
induction,2
microbiota,1
metabolic,2
bottlenecks,1
0.031\xc2\xa0ng,1
identification',1
dramatically,1
hundreds,1
conceptualisation,1
problem.,3
Buffer,1
l\xe2\x80\x99Occident.',1
https://www.sciencedirect.com/science/article/pii/0006320778900678,1
opportunistic,1
"Pure,",1
16,2
challenged,1
'Niranjan',1
metazoans.,1
"temperature,",3
countries.This,1
extinction:,1
draft,1
"cyclicity,",1
Caniformia,2
holding,3
"hystricis,",1
tigress,3
https://www.sciencedirect.com/science/article/pii/B9780128014776000022,1
valuation,8
\xc3\x89tant,1
emphasis,5
flexible,1
entitled,1
dispute,1
question,2
flippers,1
topics,1
environment,11
"to,",2
threats,18
"plague,",1
endangering,1
Of,6
genetics,4
treatment,4
aspects,11
https://www.sciencedirect.com/science/article/pii/S0964569112001408,1
python,1
scats,1
"organizations,",2
genetic,37
(or,2
vertebrates,3
non-invasive,4
descriptions,1
conjunction,2
"area.""",1
residing,5
Watch,1
saying,1
come,6
budget,1
pay,3
third,1
phylogeny.,1
(9,1
Onset,1
contempt.,1
"images,",1
degree.,1
rostrum.,1
https://www.sciencedirect.com/science/article/pii/B9781856179232000124,1
Stress,1
powerful,5
clades.,1
anchor,1
myosin,1
notable,1
Ple,1
grazing.,1
(Rhinoceros,2
showed,17
River,3
"potent,",1
Pakistan.,1
https://www.sciencedirect.com/science/article/pii/S0006320713004333,1
chalk,1
leaves,3
homogeneous,1
conditions.,3
fail,1
"Elliot,",1
"Thus,",5
bureaucracies,2
silvestris),1
quantify,2
sea-influenced,1
short-term,1
attrayants,1
see,3
framed,1
https://www.sciencedirect.com/science/article/pii/S0160738315001346,1
Among,7
Ecoengineering),1
cm,1
belief,1
Policy,1
regulation.,1
per,17
rationale.,1
lateral,2
tiger),2
https://www.sciencedirect.com/science/article/pii/B0121451607000144,1
altering,1
semiquantitative,1
karka,1
261',1
"honey,",2
\xe2\x80\x9cobvious,1
(4.46%),1
detail.,2
Silica,1
"Vegetation,",1
Network,1
indices,5
Exploitation,1
"care,",2
(proportion,1
share,5
generally.,1
"spp.,",8
Spain',1
permitting,1
full-size,5
bearing,1
cancers,1
studies.,1
"Society,",4
(1-D),1
36,3
relational,1
0\xe2\x80\x9312,1
ionic,1
Bangladesh\xe2\x80\x94located,1
leopards,8
act,4
"violence,",3
elevate,1
Native,2
"blesbuck,",1
conservationEider,1
Human-animal,1
mitigate,3
"ecosystems,",4
debated.,1
similarity,9
Targets.AbstractTourism,1
'Economic,1
Fecal,3
collapse,2
(Gray),1
2015.,1
comes,1
5000,3
Western,7
annual,3
'W.P.',1
"efforts,",2
rights,6
generalize,1
sociological,1
recipient,5
"Asia,",3
reflects,6
nitrogen.,1
Polar,1
saline,1
opposed,3
outgroups.,1
Badidae,2
schedule,1
Muddy,1
feasibility,3
Cyclospora,1
consists,4
https://www.sciencedirect.com/science/article/pii/S2212041616300869,1
ruminants,1
invalid,1
combined,8
correct,1
profiling;,1
"project,",1
'AbstractEnergy,1
(>2700\xc2\xa0m).\xe2\x80\xa2Future,1
promouvoir,1
area),1
1972.,1
budgets,4
captivity.,2
(511,1
hospice,1
36.5,1
simple,3
functional,8
"(flaviviruses,",1
Landscape,3
inconsistencies,1
chief,1
sylvestris,1
ses,1
https://www.sciencedirect.com/science/article/pii/S0304401703000608,1
cells,10
tree,4
in\xc3\xa9gale,1
personalized,1
"Secondly,",2
conceptualizations,1
birds.,1
"general,",1
Changes,3
health.,1
